Index,Values
PHY330659,16980
PHY376620,16981
PHY402013,16982
PHY418588,16983
PHY387406,16984
PHY383291,16985
PHY325764,16986
PHY399629,16987
PHY324290,16988
PHY381015,16989
PHY353700,16990
PHY315843,16991
PHY370067,16992
PHY403597,16993
PHY363034,16994
PHY407596,16995
PHY374489,16996
PHY312039,16997
PHY359184,16998
PHY365296,16999
PHY385323,17000
PHY433577,17001
PHY347851,17002
PHY418922,17003
PHY425697,17004
PHY367511,17005
PHY348759,17006
PHY403098,17007
PHY386271,17008
PHY386748,17009
PHY321854,17010
PHY393444,17011
PHY319924,17012
PHY337476,17013
PHY312954,17014
PHY360200,17015
PHY349700,17016
PHY361324,17017
PHY371797,17018
PHY394374,17019
PHY379437,17020
PHY338677,17021
PHY393981,17022
PHY327396,17023
PHY331685,17024
PHY360793,17025
PHY333397,17026
PHY391489,17027
PHY419415,17028
PHY385465,17029
PHY341362,17030
PHY335800,17031
PHY363179,17032
PHY351546,17033
PHY379271,17034
PHY347038,17035
PHY368745,17036
PHY390078,17037
PHY421019,17038
PHY385522,17039
PHY406310,17040
PHY431793,17041
PHY399311,17042
PHY311999,17043
PHY364824,17044
PHY326754,17045
PHY429558,17046
PHY384115,17047
PHY312418,17048
PHY376950,17049
PHY404511,17050
PHY411121,17051
PHY337445,17052
PHY313064,17053
PHY357848,17054
PHY369478,17055
PHY431266,17056
PHY312781,17057
PHY398593,17058
PHY416415,17059
PHY427578,17060
PHY411922,17061
PHY345244,17062
PHY325972,17063
PHY431015,17064
PHY315207,17065
PHY396414,17066
PHY408830,17067
PHY400721,17068
PHY415437,17069
PHY326135,17070
PHY342109,17071
PHY333904,17072
PHY326999,17073
PHY334096,17074
PHY432135,17075
PHY321688,17076
PHY408798,17077
PHY414052,17078
PHY428019,17079
PHY331223,17080
PHY314757,17081
PHY391253,17082
PHY398010,17083
PHY416319,17084
PHY324621,17085
PHY431806,17086
PHY352886,17087
PHY313750,17088
PHY395212,17089
PHY406801,17090
PHY392108,17091
PHY389826,17092
PHY378832,17093
PHY404161,17094
PHY346137,17095
PHY423561,17096
PHY336408,17097
PHY430662,17098
PHY355483,17099
PHY406382,17100
PHY324113,17101
PHY328833,17102
PHY375613,17103
PHY376642,17104
PHY360845,17105
PHY381650,17106
PHY428143,17107
PHY409828,17108
PHY430878,17109
PHY412514,17110
PHY335544,17111
PHY324278,17112
PHY335374,17113
PHY397117,17114
PHY430601,17115
PHY417279,17116
PHY409331,17117
PHY421881,17118
PHY425026,17119
PHY330486,17120
PHY393396,17121
PHY342921,17122
PHY390109,17123
PHY417127,17124
PHY386780,17125
PHY433442,17126
PHY417500,17127
PHY394417,17128
PHY389711,17129
PHY371668,17130
PHY427955,17131
PHY406419,17132
PHY416527,17133
PHY366451,17134
PHY415272,17135
PHY361330,17136
PHY421122,17137
PHY400638,17138
PHY402810,17139
PHY405201,17140
PHY312114,17141
PHY372507,17142
PHY402474,17143
PHY378039,17144
PHY377608,17145
PHY315012,17146
PHY330706,17147
PHY342215,17148
PHY387870,17149
PHY424877,17150
PHY374156,17151
PHY317816,17152
PHY414443,17153
PHY406488,17154
PHY407355,17155
PHY374565,17156
PHY366418,17157
PHY411286,17158
PHY316984,17159
PHY416381,17160
PHY316985,17161
PHY406991,17162
PHY324058,17163
PHY368026,17164
PHY387281,17165
PHY433551,17166
PHY346966,17167
PHY390322,17168
PHY430652,17169
PHY431937,17170
PHY424417,17171
PHY353317,17172
PHY333423,17173
PHY369988,17174
PHY320432,17175
PHY369846,17176
PHY377619,17177
PHY323745,17178
PHY336745,17179
PHY339575,17180
PHY333882,17181
PHY403386,17182
PHY394373,17183
PHY322893,17184
PHY318777,17185
PHY387579,17186
PHY413044,17187
PHY360588,17188
PHY404799,17189
PHY329969,17190
PHY388130,17191
PHY352275,17192
PHY359392,17193
PHY379615,17194
PHY425721,17195
PHY401324,17196
PHY343832,17197
PHY425071,17198
PHY331477,17199
PHY383975,17200
PHY349235,17201
PHY351582,17202
PHY429592,17203
PHY408258,17204
PHY391249,17205
PHY425427,17206
PHY400259,17207
PHY348848,17208
PHY336431,17209
PHY349452,17210
PHY422907,17211
PHY369063,17212
PHY412211,17213
PHY345248,17214
PHY320888,17215
PHY352524,17216
PHY334762,17217
PHY361880,17218
PHY425274,17219
PHY420198,17220
PHY320695,17221
PHY362894,17222
PHY386392,17223
PHY328825,17224
PHY349209,17225
PHY406786,17226
PHY379976,17227
PHY350441,17228
PHY341628,17229
PHY405045,17230
PHY406239,17231
PHY339458,17232
PHY415081,17233
PHY312598,17234
PHY374311,17235
PHY347293,17236
PHY316773,17237
PHY327124,17238
PHY359131,17239
PHY399784,17240
PHY334047,17241
PHY348862,17242
PHY313740,17243
PHY374902,17244
PHY426170,17245
PHY332802,17246
PHY368294,17247
PHY431708,17248
PHY351975,17249
PHY325939,17250
PHY408689,17251
PHY419592,17252
PHY375240,17253
PHY343015,17254
PHY386752,17255
PHY429527,17256
PHY402559,17257
PHY363375,17258
PHY429065,17259
PHY357133,17260
PHY386831,17261
PHY371053,17262
PHY341822,17263
PHY327180,17264
PHY381728,17265
PHY396571,17266
PHY315429,17267
PHY397049,17268
PHY409370,17269
PHY397742,17270
PHY360567,17271
PHY365277,17272
PHY378717,17273
PHY418038,17274
PHY393150,17275
PHY374670,17276
PHY352120,17277
PHY376166,17278
PHY378058,17279
PHY321332,17280
PHY316587,17281
PHY366200,17282
PHY325485,17283
PHY350943,17284
PHY322659,17285
PHY433367,17286
PHY317233,17287
PHY367651,17288
PHY407929,17289
PHY374399,17290
PHY407223,17291
PHY388109,17292
PHY357913,17293
PHY348198,17294
PHY387307,17295
PHY424038,17296
PHY390956,17297
PHY321033,17298
PHY364082,17299
PHY379238,17300
PHY314121,17301
PHY341940,17302
PHY343975,17303
PHY370026,17304
PHY328352,17305
PHY431992,17306
PHY423730,17307
PHY311916,17308
PHY336700,17309
PHY334323,17310
PHY405895,17311
PHY316942,17312
PHY354332,17313
PHY322369,17314
PHY361875,17315
PHY400850,17316
PHY347167,17317
PHY312120,17318
PHY383174,17319
PHY339151,17320
PHY384555,17321
PHY423927,17322
PHY325794,17323
PHY343472,17324
PHY327201,17325
PHY365028,17326
PHY431491,17327
PHY394626,17328
PHY398744,17329
PHY314309,17330
PHY340743,17331
PHY402055,17332
PHY311007,17333
PHY374695,17334
PHY373849,17335
PHY422800,17336
PHY417524,17337
PHY384158,17338
PHY346914,17339
PHY430617,17340
PHY427570,17341
PHY351918,17342
PHY407222,17343
PHY394640,17344
PHY318629,17345
PHY373083,17346
PHY316698,17347
PHY375900,17348
PHY398247,17349
PHY320294,17350
PHY351332,17351
PHY377219,17352
PHY407251,17353
PHY340903,17354
PHY390453,17355
PHY427486,17356
PHY402267,17357
PHY400130,17358
PHY357427,17359
PHY426266,17360
PHY332746,17361
PHY349363,17362
PHY319701,17363
PHY350000,17364
PHY423242,17365
PHY390815,17366
PHY367280,17367
PHY388927,17368
PHY340396,17369
PHY340254,17370
PHY412878,17371
PHY372525,17372
PHY329889,17373
PHY428838,17374
PHY375799,17375
PHY344692,17376
PHY388106,17377
PHY423237,17378
PHY376516,17379
PHY404795,17380
PHY349739,17381
PHY356509,17382
PHY345502,17383
PHY385954,17384
PHY346580,17385
PHY425713,17386
PHY405226,17387
PHY347451,17388
PHY399591,17389
PHY323362,17390
PHY333842,17391
PHY375116,17392
PHY317911,17393
PHY432066,17394
PHY393653,17395
PHY430789,17396
PHY385300,17397
PHY387969,17398
PHY375507,17399
PHY339432,17400
PHY387517,17401
PHY429695,17402
PHY400785,17403
PHY346740,17404
PHY337044,17405
PHY332161,17406
PHY353372,17407
PHY354510,17408
PHY359246,17409
PHY317846,17410
PHY387381,17411
PHY401332,17412
PHY336628,17413
PHY326225,17414
PHY396393,17415
PHY423563,17416
PHY384755,17417
PHY365202,17418
PHY401509,17419
PHY406160,17420
PHY414764,17421
PHY431728,17422
PHY391147,17423
PHY371189,17424
PHY324998,17425
PHY370775,17426
PHY340853,17427
PHY385871,17428
PHY336143,17429
PHY411504,17430
PHY407846,17431
PHY370052,17432
PHY389523,17433
PHY377453,17434
PHY374789,17435
PHY347373,17436
PHY334717,17437
PHY343822,17438
PHY356757,17439
PHY424830,17440
PHY333848,17441
PHY396274,17442
PHY353909,17443
PHY417887,17444
PHY363264,17445
PHY394017,17446
PHY377661,17447
PHY378253,17448
PHY343739,17449
PHY405032,17450
PHY332184,17451
PHY389555,17452
PHY342213,17453
PHY356277,17454
PHY401559,17455
PHY312917,17456
PHY389661,17457
PHY362662,17458
PHY392057,17459
PHY429099,17460
PHY331992,17461
PHY335946,17462
PHY348819,17463
PHY401084,17464
PHY361818,17465
PHY416278,17466
PHY326238,17467
PHY399006,17468
PHY355798,17469
PHY426854,17470
PHY312902,17471
PHY329411,17472
PHY417025,17473
PHY317435,17474
PHY364384,17475
PHY390911,17476
PHY378622,17477
PHY404382,17478
PHY353182,17479
PHY416360,17480
PHY335664,17481
PHY333784,17482
PHY380439,17483
PHY423391,17484
PHY342063,17485
PHY332123,17486
PHY353334,17487
PHY328683,17488
PHY355251,17489
PHY359513,17490
PHY415905,17491
PHY315998,17492
PHY430627,17493
PHY373521,17494
PHY413345,17495
PHY317414,17496
PHY340439,17497
PHY402636,17498
PHY324471,17499
PHY340345,17500
PHY424880,17501
PHY369651,17502
PHY392712,17503
PHY350506,17504
PHY398493,17505
PHY362033,17506
PHY349081,17507
PHY385908,17508
PHY342684,17509
PHY371228,17510
PHY425084,17511
PHY315733,17512
PHY419092,17513
PHY325049,17514
PHY410735,17515
PHY349977,17516
PHY312365,17517
PHY354908,17518
PHY366527,17519
PHY336275,17520
PHY347784,17521
PHY318026,17522
PHY313045,17523
PHY348018,17524
PHY416978,17525
PHY397103,17526
PHY416320,17527
PHY429271,17528
PHY380079,17529
PHY381100,17530
PHY396345,17531
PHY420435,17532
PHY365711,17533
PHY422458,17534
PHY379797,17535
PHY379683,17536
PHY311690,17537
PHY327835,17538
PHY330284,17539
PHY373645,17540
PHY350049,17541
PHY378461,17542
PHY376101,17543
PHY311942,17544
PHY313280,17545
PHY405252,17546
PHY313349,17547
PHY424228,17548
PHY376569,17549
PHY366646,17550
PHY404323,17551
PHY410141,17552
PHY376118,17553
PHY321496,17554
PHY397077,17555
PHY398596,17556
PHY382756,17557
PHY383150,17558
PHY384101,17559
PHY356597,17560
PHY390701,17561
PHY409738,17562
PHY368588,17563
PHY325702,17564
PHY427568,17565
PHY325575,17566
PHY401058,17567
PHY326724,17568
PHY364420,17569
PHY324991,17570
PHY371662,17571
PHY402885,17572
PHY411539,17573
PHY315826,17574
PHY322915,17575
PHY334032,17576
PHY377001,17577
PHY326664,17578
PHY420686,17579
PHY414507,17580
PHY359264,17581
PHY347182,17582
PHY391043,17583
PHY369724,17584
PHY364185,17585
PHY331353,17586
PHY332530,17587
PHY389407,17588
PHY369329,17589
PHY359462,17590
PHY373799,17591
PHY351429,17592
PHY316192,17593
PHY401431,17594
PHY376310,17595
PHY429641,17596
PHY329699,17597
PHY420436,17598
PHY341879,17599
PHY402427,17600
PHY387704,17601
PHY312652,17602
PHY334849,17603
PHY354240,17604
PHY341486,17605
PHY404542,17606
PHY319889,17607
PHY376602,17608
PHY348431,17609
PHY311562,17610
PHY341951,17611
PHY413604,17612
PHY379782,17613
PHY410631,17614
PHY395627,17615
PHY353865,17616
PHY355599,17617
PHY391697,17618
PHY404846,17619
PHY413681,17620
PHY311076,17621
PHY406161,17622
PHY365070,17623
PHY316346,17624
PHY387133,17625
PHY342850,17626
PHY433310,17627
PHY416064,17628
PHY428910,17629
PHY359196,17630
PHY412978,17631
PHY319622,17632
PHY419508,17633
PHY411712,17634
PHY314697,17635
PHY390818,17636
PHY337926,17637
PHY385198,17638
PHY368059,17639
PHY326858,17640
PHY389443,17641
PHY385085,17642
PHY318435,17643
PHY323365,17644
PHY425108,17645
PHY321521,17646
PHY385097,17647
PHY425147,17648
PHY407240,17649
PHY424374,17650
PHY420620,17651
PHY335656,17652
PHY426321,17653
PHY341482,17654
PHY353959,17655
PHY353193,17656
PHY363432,17657
PHY319925,17658
PHY389113,17659
PHY404199,17660
PHY413998,17661
PHY335204,17662
PHY411692,17663
PHY427008,17664
PHY333579,17665
PHY387640,17666
PHY430762,17667
PHY417018,17668
PHY314392,17669
PHY361276,17670
PHY401958,17671
PHY372099,17672
PHY406755,17673
PHY429748,17674
PHY315293,17675
PHY391342,17676
PHY384666,17677
PHY362474,17678
PHY419375,17679
PHY317277,17680
PHY400843,17681
PHY316659,17682
PHY355142,17683
PHY408372,17684
PHY352298,17685
PHY401553,17686
PHY322071,17687
PHY320598,17688
PHY333698,17689
PHY405270,17690
PHY325401,17691
PHY400238,17692
PHY388017,17693
PHY392212,17694
PHY360294,17695
PHY330560,17696
PHY393056,17697
PHY403214,17698
PHY394669,17699
PHY393629,17700
PHY313419,17701
PHY427815,17702
PHY316797,17703
PHY413927,17704
PHY419224,17705
PHY383200,17706
PHY427755,17707
PHY403032,17708
PHY329593,17709
PHY344428,17710
PHY405588,17711
PHY334256,17712
PHY355685,17713
PHY421563,17714
PHY432028,17715
PHY421858,17716
PHY363664,17717
PHY375237,17718
PHY419495,17719
PHY357234,17720
PHY341753,17721
PHY354426,17722
PHY364038,17723
PHY356152,17724
PHY429125,17725
PHY355985,17726
PHY377195,17727
PHY397594,17728
PHY341593,17729
PHY349860,17730
PHY424920,17731
PHY406081,17732
PHY433433,17733
PHY383603,17734
PHY346161,17735
PHY381810,17736
PHY426230,17737
PHY333182,17738
PHY430819,17739
PHY338829,17740
PHY429275,17741
PHY365837,17742
PHY350855,17743
PHY404278,17744
PHY385122,17745
PHY403630,17746
PHY360101,17747
PHY393911,17748
PHY411070,17749
PHY417026,17750
PHY315906,17751
PHY412024,17752
PHY372275,17753
PHY334523,17754
PHY353961,17755
PHY352220,17756
PHY376267,17757
PHY431822,17758
PHY340109,17759
PHY331827,17760
PHY404048,17761
PHY418295,17762
PHY429432,17763
PHY372770,17764
PHY401246,17765
PHY348762,17766
PHY312839,17767
PHY330181,17768
PHY331503,17769
PHY340992,17770
PHY404689,17771
PHY392671,17772
PHY316933,17773
PHY410948,17774
PHY370996,17775
PHY316345,17776
PHY386691,17777
PHY316557,17778
PHY414000,17779
PHY375429,17780
PHY343176,17781
PHY346717,17782
PHY345672,17783
PHY414430,17784
PHY427367,17785
PHY357909,17786
PHY357531,17787
PHY430315,17788
PHY350181,17789
PHY359455,17790
PHY432770,17791
PHY399003,17792
PHY336570,17793
PHY312715,17794
PHY426567,17795
PHY407880,17796
PHY396278,17797
PHY334330,17798
PHY336434,17799
PHY401100,17800
PHY324580,17801
PHY368765,17802
PHY389265,17803
PHY361861,17804
PHY427033,17805
PHY387430,17806
PHY394506,17807
PHY356679,17808
PHY427926,17809
PHY371034,17810
PHY328781,17811
PHY337434,17812
PHY396066,17813
PHY396354,17814
PHY365576,17815
PHY406759,17816
PHY319901,17817
PHY341225,17818
PHY332925,17819
PHY372315,17820
PHY320834,17821
PHY393239,17822
PHY314562,17823
PHY326970,17824
PHY319537,17825
PHY416297,17826
PHY418029,17827
PHY428214,17828
PHY382867,17829
PHY367716,17830
PHY431007,17831
PHY429961,17832
PHY338530,17833
PHY342739,17834
PHY371157,17835
PHY393817,17836
PHY421256,17837
PHY330521,17838
PHY358863,17839
PHY392395,17840
PHY382475,17841
PHY353550,17842
PHY423270,17843
PHY388073,17844
PHY375649,17845
PHY354155,17846
PHY424437,17847
PHY374802,17848
PHY394039,17849
PHY339605,17850
PHY380447,17851
PHY394706,17852
PHY347834,17853
PHY355311,17854
PHY427137,17855
PHY356397,17856
PHY380441,17857
PHY331811,17858
PHY318215,17859
PHY354667,17860
PHY425883,17861
PHY396331,17862
PHY423713,17863
PHY350287,17864
PHY361371,17865
PHY351011,17866
PHY333267,17867
PHY407735,17868
PHY341098,17869
PHY355063,17870
PHY376339,17871
PHY410934,17872
PHY400855,17873
PHY424339,17874
PHY433977,17875
PHY355564,17876
PHY358150,17877
PHY360136,17878
PHY395082,17879
PHY340685,17880
PHY344564,17881
PHY362384,17882
PHY410472,17883
PHY377693,17884
PHY380826,17885
PHY359502,17886
PHY417039,17887
PHY362374,17888
PHY433887,17889
PHY419285,17890
PHY397722,17891
PHY378857,17892
PHY378198,17893
PHY362439,17894
PHY394927,17895
PHY431092,17896
PHY429650,17897
PHY422785,17898
PHY376886,17899
PHY374085,17900
PHY420318,17901
PHY344342,17902
PHY323303,17903
PHY387650,17904
PHY390211,17905
PHY392356,17906
PHY395990,17907
PHY402523,17908
PHY346933,17909
PHY360735,17910
PHY341533,17911
PHY353422,17912
PHY408100,17913
PHY402815,17914
PHY373850,17915
PHY331646,17916
PHY327861,17917
PHY366122,17918
PHY390938,17919
PHY336497,17920
PHY411781,17921
PHY399436,17922
PHY383683,17923
PHY358356,17924
PHY334532,17925
PHY424879,17926
PHY422739,17927
PHY377755,17928
PHY372931,17929
PHY342591,17930
PHY394958,17931
PHY414877,17932
PHY352010,17933
PHY418797,17934
PHY328644,17935
PHY330731,17936
PHY367405,17937
PHY349679,17938
PHY315203,17939
PHY359075,17940
PHY416758,17941
PHY336898,17942
PHY365400,17943
PHY428970,17944
PHY383167,17945
PHY351837,17946
PHY319210,17947
PHY406430,17948
PHY430709,17949
PHY335515,17950
PHY362471,17951
PHY329783,17952
PHY409536,17953
PHY339434,17954
PHY421096,17955
PHY417399,17956
PHY400624,17957
PHY324022,17958
PHY361955,17959
PHY354716,17960
PHY429762,17961
PHY365627,17962
PHY351135,17963
PHY351949,17964
PHY336920,17965
PHY395215,17966
PHY427363,17967
PHY356006,17968
PHY371170,17969
PHY364378,17970
PHY351878,17971
PHY411407,17972
PHY365593,17973
PHY365731,17974
PHY388234,17975
PHY319252,17976
PHY365694,17977
PHY334149,17978
PHY413115,17979
PHY375519,17980
PHY333654,17981
PHY361413,17982
PHY346030,17983
PHY365295,17984
PHY336337,17985
PHY383118,17986
PHY395260,17987
PHY399815,17988
PHY343982,17989
PHY337126,17990
PHY416746,17991
PHY406176,17992
PHY373721,17993
PHY311075,17994
PHY409313,17995
PHY412720,17996
PHY311535,17997
PHY371498,17998
PHY356632,17999
PHY354091,18000
PHY338481,18001
PHY379140,18002
PHY378436,18003
PHY333831,18004
PHY313179,18005
PHY361176,18006
PHY323897,18007
PHY344614,18008
PHY312009,18009
PHY316568,18010
PHY347308,18011
PHY348437,18012
PHY409960,18013
PHY412865,18014
PHY360411,18015
PHY414592,18016
PHY349938,18017
PHY330310,18018
PHY417696,18019
PHY432813,18020
PHY328613,18021
PHY394065,18022
PHY375537,18023
PHY395743,18024
PHY426911,18025
PHY431256,18026
PHY323596,18027
PHY391523,18028
PHY345529,18029
PHY428119,18030
PHY362068,18031
PHY351170,18032
PHY329170,18033
PHY417468,18034
PHY361784,18035
PHY365592,18036
PHY429120,18037
PHY385901,18038
PHY320679,18039
PHY363858,18040
PHY316846,18041
PHY333443,18042
PHY380750,18043
PHY417907,18044
PHY339989,18045
PHY401121,18046
PHY361603,18047
PHY327187,18048
PHY351390,18049
PHY374017,18050
PHY326805,18051
PHY365654,18052
PHY367505,18053
PHY422961,18054
PHY358740,18055
PHY326251,18056
PHY355150,18057
PHY362121,18058
PHY338275,18059
PHY393782,18060
PHY347667,18061
PHY371089,18062
PHY319976,18063
PHY377006,18064
PHY356641,18065
PHY341381,18066
PHY402440,18067
PHY314531,18068
PHY404831,18069
PHY398522,18070
PHY388032,18071
PHY322391,18072
PHY419526,18073
